subname,scorer,session,session_raw,interval_idx,anchor_event,t_start_s,t_end_s,t_mid_min,irt_s,irt_error_s,irt_abs_error_s,irt_ratio,press_duration_s,valid,exclusion,irt_roll,cv_roll_pct,t_exp_s,t_exp_min
TT008,Phi,Nap1,Session 4,13,Response,357.2488,386.602,6.1988,29.3532,-0.6468,0.6468,0.9784,0.6914,True,,23.6833,40.629,1412.3554,23.5393
TT008,Phi,Nap1,Session 4,14,Response,386.602,419.7468,6.7196,33.1448,3.1448,3.1448,1.1048,0.9368,True,,23.9063,41.302,1443.6044,24.0601
TT008,Phi,Nap1,Session 4,15,Response,419.7468,450.223,7.2497,30.4762,0.4762,0.4762,1.0159,0.736,True,,23.8767,41.249,1475.4149,24.5902
TT008,Phi,Nap1,Session 4,16,Response,450.223,467.5387,7.648,17.3157,-12.6843,12.6843,0.5772,0.6691,True,,24.5754,36.819,1499.3108,24.9885
TT008,Phi,Nap1,Session 4,17,Response,467.5387,488.2302,7.9647,20.6915,-9.3085,9.3085,0.6897,0.6691,True,,26.1963,26.012,1518.3144,25.3052
TT008,Phi,Nap1,Session 4,18,Response,488.2302,509.5907,8.3152,21.3605,-8.6395,8.6395,0.712,0.9145,True,,24.5977,27.75,1539.3405,25.6557
TT008,Phi,Nap1,Session 4,19,Response,509.5907,532.8103,8.6867,23.2196,-6.7804,6.7804,0.774,0.8253,True,,22.6127,21.611,1561.6305,26.0272
TT008,Phi,Nap1,Session 4,20,Response,532.8103,565.7544,9.1547,32.9441,2.9441,2.9441,1.0981,0.7137,True,,23.1063,25.531,1589.7124,26.4952
TT008,Phi,Nap1,Session 4,21,Response,565.7544,589.836,9.6299,24.0816,-5.9184,5.9184,0.8027,1.4275,True,,24.4595,20.182,1618.2252,26.9704
TT008,Phi,Nap1,Session 4,22,Response,589.836,624.3046,10.1178,34.4686,4.4686,4.4686,1.149,0.8029,True,,27.2149,22.161,1647.5003,27.4583
TT008,Phi,Nap1,Session 4,23,Response,624.3046,667.7618,10.7672,43.4572,13.4572,13.4572,1.4486,0.8253,True,,31.6342,26.324,1686.4632,28.1077
TT008,Phi,Nap1,Session 4,24,Response,667.7618,696.9142,11.3723,29.1524,-0.8476,0.8476,0.9717,0.8029,True,,32.8208,21.849,1722.768,28.7128
TT008,Phi,Nap1,Session 4,25,Response,696.9142,714.2154,11.7594,17.3012,-12.6988,12.6988,0.5767,0.9591,True,,29.6922,33.578,1745.9948,29.0999
TT008,Phi,Nap1,Session 4,26,Response,714.2154,749.39,12.1967,35.1746,5.1746,5.1746,1.1725,0.8253,True,,31.9108,30.203,1772.2327,29.5372
TT008,Phi,Nap1,Session 4,27,Response,749.39,783.2341,12.7719,33.8441,3.8441,3.8441,1.1281,0.8922,True,,31.7859,30.204,1806.742,30.1124
TT008,Phi,Nap1,Session 4,28,Response,783.2341,822.1412,13.3781,38.9071,8.9071,8.9071,1.2969,1.0706,True,,30.8759,27.051,1843.1176,30.7186
TT008,Phi,Nap1,Session 4,29,Response,822.1412,855.6061,13.9812,33.4649,3.4649,3.4649,1.1155,1.0706,True,,31.7384,26.316,1879.3036,31.3217
TT008,Phi,Nap1,Session 4,30,Response,855.6061,908.0556,14.6972,52.4495,22.4495,22.4495,1.7483,0.8476,True,,38.768,20.493,1922.2608,32.0377
TT008,Phi,Nap1,Session 4,31,Response,908.0556,945.3936,15.4454,37.338,7.338,7.338,1.2446,0.9145,True,,39.2007,19.788,1967.1546,32.7859
TT008,Phi,Nap1,Session 4,32,Response,945.3936,962.4272,15.8985,17.0336,-12.9664,12.9664,0.5678,0.9145,True,,35.8386,35.483,1994.3404,33.239
TT008,Phi,Nap1,Session 4,33,Reset,985.126,1027.624,16.7729,42.498,12.498,12.498,1.4166,0.8476,True,,36.5568,35.645,2046.805,34.1134
TT008,Phi,Nap1,Session 4,34,Response,1027.624,1065.8397,17.4455,38.2157,8.2157,8.2157,1.2739,0.8253,True,,37.507,34.451,2087.1619,34.786
TT008,Phi,Nap1,Session 4,35,Response,1065.8397,1120.6206,18.2205,54.7809,24.7809,24.7809,1.826,0.8476,True,,37.9732,35.865,2133.6601,35.561
TT008,Phi,Nap1,Session 4,36,Reset,1140.5983,1182.9848,19.3632,42.3865,12.3865,12.3865,1.4129,0.6914,True,,38.9829,35.263,2202.2216,36.7037
TT008,Phi,Nap1,Session 4,37,Response,1182.9848,1234.2115,20.1433,51.2267,21.2267,21.2267,1.7076,0.8699,True,,45.8216,15.048,2249.0282,37.4838
TT008,Phi,Nap1,Session 4,38,Response,1234.2115,1268.6578,20.8572,34.4463,4.4463,4.4463,1.1482,0.7806,True,,44.2112,19.443,2291.8646,38.1977
TT008,Phi,Nap1,Session 4,39,Response,1268.6578,1295.4829,21.3678,26.8251,-3.1749,3.1749,0.8942,0.8699,True,,41.9331,27.604,2322.5004,38.7083
TT008,Phi,Nap1,Session 4,40,Response,1295.4829,1346.8512,22.0195,51.3683,21.3683,21.3683,1.7123,0.7137,True,,41.2506,25.928,2361.5971,39.36
TT008,Phi,Nap1,Session 4,41,Response,1346.8512,1387.4088,22.7855,40.5576,10.5576,10.5576,1.3519,0.8029,True,,40.8848,26.118,2407.56,40.126
TT008,Phi,Nap1,Session 4,42,Reset,1411.8774,1446.9627,23.8237,35.0853,5.0853,5.0853,1.1695,1.0037,True,,37.6565,24.145,2469.85,41.1642
TT008,Phi,Nap1,Session 4,43,Response,1446.9627,1483.6093,24.4214,36.6466,6.6466,6.6466,1.2216,0.8699,True,,38.0966,23.493,2505.716,41.7619
TT008,Phi,Nap1,Session 4,44,Response,1483.6093,1500.9552,24.8714,17.3459,-12.6541,12.6541,0.5782,0.7806,True,,36.2007,34.0,2532.7123,42.2119
TT008,Phi,Nap1,Session 4,45,Response,1500.9552,1533.2078,25.2847,32.2526,2.2526,2.2526,1.0751,1.3159,True,,32.3776,27.557,2557.5115,42.6252
TT008,Phi,Nap1,Session 4,46,Reset,1571.4904,1617.6318,26.576,46.1414,16.1414,16.1414,1.538,0.8253,True,,33.4944,31.125,2634.9911,43.9165
TT008,Phi,Nap1,Session 4,47,Response,1617.6318,1640.5983,27.1519,22.9665,-7.0335,7.0335,0.7655,0.6914,True,,31.0706,36.472,2669.545,44.4924
TT008,Phi,Nap1,Session 4,48,Response,1640.5983,1683.3417,27.6995,42.7434,12.7434,12.7434,1.4248,0.6468,True,,32.29,38.288,2702.4,45.04
TT008,Phi,Nap1,Session 4,49,Response,1683.3417,1731.5128,28.4571,48.1711,18.1711,18.1711,1.6057,0.8476,True,,38.455,27.589,2747.8572,45.7976
TT008,Phi,Nap1,Session 4,50,Response,1731.5128,1800.8659,29.4365,69.3531,39.3531,39.3531,2.3118,0.7137,True,,45.8751,36.003,2806.6194,46.777
TT008,Phi,Nap2,Session 5,1,Response,30.8118,61.1831,0.7666,30.3713,0.3713,0.3713,1.0124,0.8029,True,,,,3064.0575,51.0676
TT008,Phi,Nap2,Session 5,2,Response,61.1831,91.4809,1.2722,30.2978,0.2978,0.2978,1.0099,0.8699,True,,30.3346,0.171,3094.392,51.5732
TT008,Phi,Nap2,Session 5,3,EndProbe,228.12,252.1723,4.0024,24.0523,-5.9477,5.9477,0.8017,0.7137,True,,28.2405,12.844,3258.2062,54.3034
TT008,Phi,Nap2,Session 5,4,Response,252.1723,279.3319,4.4292,27.1596,-2.8404,2.8404,0.9053,0.6691,True,,27.9703,10.763,3283.8121,54.7302
TT008,Phi,Nap2,Session 5,5,Response,279.3319,303.9566,4.8607,24.6247,-5.3753,5.3753,0.8208,0.6245,True,,27.3011,11.011,3309.7043,55.1617
TT008,Phi,Nap2,Session 5,6,Response,303.9566,326.8115,5.2564,22.8549,-7.1451,7.1451,0.7618,0.6245,True,,25.7979,11.497,3333.4441,55.5574
TT008,Phi,Nap2,Session 5,7,Response,326.8115,350.4471,5.6438,23.6356,-6.3644,6.3644,0.7879,0.6468,True,,24.4654,6.697,3356.6893,55.9448
TT008,Phi,Nap2,Session 5,8,EndProbe,512.464,535.9902,8.7371,23.5262,-6.4738,6.4738,0.7842,0.6914,True,,24.3602,6.928,3542.2871,59.0381
TT008,Phi,Nap2,Session 5,9,Response,535.9902,559.6887,9.1307,23.6985,-6.3015,6.3015,0.7899,0.7137,True,,23.668,2.671,3565.8994,59.4317
TT008,Phi,Nap2,Session 5,10,Response,559.6887,584.8042,9.5374,25.1155,-4.8845,4.8845,0.8372,0.6691,True,,23.7661,3.476,3590.3065,59.8384
TT008,Phi,Nap2,Session 5,11,Response,584.8042,605.4287,9.9186,20.6245,-9.3755,9.3755,0.6875,0.6914,True,,23.3201,7.038,3613.1765,60.2196
TT008,Phi,Nap2,Session 5,12,Response,605.4287,630.2318,10.2972,24.8031,-5.1969,5.1969,0.8268,0.6691,True,,23.5536,7.536,3635.8903,60.5982
TT008,Phi,Nap2,Session 5,13,Response,630.2318,653.3098,10.6962,23.078,-6.922,6.922,0.7693,0.7137,True,,23.4639,7.62,3659.8308,60.9972
TT008,Phi,Nap2,Session 5,14,Response,653.3098,676.3878,11.0808,23.078,-6.922,6.922,0.7693,0.6691,True,,23.3398,7.666,3682.9088,61.3818
TT008,Phi,Nap2,Session 5,15,Response,676.3878,697.6814,11.4506,21.2936,-8.7064,8.7064,0.7098,0.6691,True,,22.5754,7.318,3705.0946,61.7516
TT008,Phi,Nap2,Session 5,16,EndProbe,834.99,858.8044,14.115,23.8144,-6.1856,6.1856,0.7938,0.6914,True,,23.2134,5.538,3864.9572,64.416
TT008,Phi,Nap2,Session 5,17,Response,858.8044,883.8674,14.5223,25.063,-4.937,4.937,0.8354,0.6022,True,,23.2654,5.882,3889.3959,64.8233
TT008,Phi,Nap2,Session 5,18,Response,883.8674,903.1091,14.8915,19.2417,-10.7583,10.7583,0.6414,0.6022,True,,22.4981,10.112,3911.5482,65.1925
TT008,Phi,Nap2,Session 5,19,Response,903.1091,925.5179,15.2386,22.4088,-7.5912,7.5912,0.747,0.6468,True,,22.3643,10.069,3932.3735,65.5396
TT008,Phi,Nap2,Session 5,20,Response,925.5179,952.2392,15.648,26.7213,-3.2787,3.2787,0.8907,0.6468,True,,23.4498,12.105,3956.9386,65.949
TT008,Phi,Nap2,Session 5,21,Response,952.2392,973.912,16.0513,21.6728,-8.3272,8.3272,0.7224,0.8029,True,,23.0215,12.727,3981.1356,66.3523
TT008,Phi,Nap2,Session 5,22,Response,973.912,995.6963,16.4134,21.7843,-8.2157,8.2157,0.7261,0.6022,True,,22.3658,12.153,4002.8642,66.7144
TT008,Phi,Nap2,Session 5,23,Response,995.6963,1016.2093,16.7659,20.513,-9.487,9.487,0.6838,0.6691,True,,22.62,10.578,4024.0128,67.0669
TT008,Phi,Nap2,Session 5,24,EndProbe,1125.378,1145.0718,18.9204,19.6938,-10.3062,10.3062,0.6565,0.736,True,,22.077,12.393,4153.2849,69.2214
TT008,Phi,Nap2,Session 5,25,Response,1145.0718,1165.8748,19.2579,20.803,-9.197,9.197,0.6934,0.6468,True,,20.8934,4.14,4173.5333,69.5589
TT008,Phi,Nap2,Session 5,26,Response,1165.8748,1188.0606,19.6161,22.1858,-7.8142,7.8142,0.7395,0.736,True,,20.996,4.765,4195.0277,69.9171
TT008,Phi,Nap2,Session 5,27,Response,1188.0606,1208.7074,19.9731,20.6468,-9.3532,9.3532,0.6882,0.6691,True,,20.7685,4.337,4216.444,70.2741
TT008,Phi,Nap2,Session 5,28,Response,1208.7074,1228.8189,20.3127,20.1115,-9.8885,9.8885,0.6704,0.6468,True,,20.6882,4.572,4236.8232,70.6137
TT008,Phi,Nap2,Session 5,29,Response,1228.8189,1249.8973,20.656,21.0784,-8.9216,8.9216,0.7026,0.736,True,,20.9651,3.663,4257.4181,70.957
TT008,Phi,Nap2,Session 5,30,Response,1249.8973,1272.0608,21.0163,22.1635,-7.8365,7.8365,0.7388,0.6245,True,,21.2372,4.34,4279.039,71.3173
TT008,Phi,Nap2,Session 5,31,Response,1272.0608,1291.9493,21.3668,19.8885,-10.1115,10.1115,0.663,0.6022,True,,20.7777,4.347,4300.065,71.6678
TT008,Phi,Nap2,Session 5,32,EndProbe,1423.934,1447.7115,23.9304,23.7775,-6.2225,6.2225,0.7926,0.8476,True,,21.4039,7.491,4453.8828,74.2314
TT008,Phi,Nap2,Session 5,33,Response,1447.7115,1474.4027,24.351,26.6912,-3.3088,3.3088,0.8897,0.7137,True,,22.7198,11.627,4479.1171,74.652
TT008,Phi,Nap2,Session 5,34,Response,1474.4027,1502.3061,24.8059,27.9034,-2.0966,2.0966,0.9301,0.6468,True,,24.0848,13.577,4506.4144,75.1069
TT008,Phi,Nap2,Session 5,35,Response,1502.3061,1530.5664,25.2739,28.2603,-1.7397,1.7397,0.942,0.736,True,,25.3042,13.843,4534.4962,75.5749
TT008,Phi,Nap2,Session 5,36,Response,1530.5664,1559.1311,25.7475,28.5647,-1.4353,1.4353,0.9522,0.736,True,,27.0394,7.239,4562.9088,76.0485
TT008,Phi,Nap2,Session 5,37,Response,1559.1311,1588.046,26.2265,28.9149,-1.0851,1.0851,0.9638,0.6914,True,,28.0669,3.046,4591.6486,76.5275
TT008,Phi,Nap2,Session 5,38,Response,1588.046,1613.9566,26.6834,25.9106,-4.0894,4.0894,0.8637,0.7137,True,,27.9108,4.224,4619.0613,76.9844
TT008,Phi,Nap2,Session 5,39,Response,1613.9566,1637.4137,27.0948,23.4571,-6.5429,6.5429,0.7819,0.7137,True,,27.0215,8.568,4643.7452,77.3958
TT008,Phi,Nap2,Session 5,40,EndProbe,1756.112,1781.4363,29.4796,25.3243,-4.6757,4.6757,0.8441,0.6022,True,,26.4343,8.681,4786.8342,79.7806
TT008,Phi,Nap2,Session 5,41,Response,1781.4363,1801.7931,29.8602,20.3568,-9.6432,9.6432,0.6786,0.6468,True,,24.7927,12.753,4809.6747,80.1612
TT008,Phi,Nap2,Session 5,42,Response,1801.7931,1823.8897,30.214,22.0966,-7.9034,7.9034,0.7366,0.6914,True,,23.4291,9.772,4830.9014,80.515
TT008,Phi,Nap2,Session 5,43,Response,1823.8897,1845.0718,30.5747,21.1821,-8.8179,8.8179,0.7061,0.5799,True,,22.4834,8.723,4852.5408,80.8757
TT008,Phi,Nap2,Session 5,44,Response,1845.0718,1866.0716,30.9262,20.9998,-9.0002,9.0002,0.7,0.6468,True,,21.9919,8.931,4873.6317,81.2272
TT008,Phi,Nap2,Session 5,45,Response,1866.0716,1887.2169,31.2774,21.1453,-8.8547,8.8547,0.7048,0.6468,True,,21.1561,2.941,4894.7043,81.5784
TT008,Phi,Nap2,Session 5,46,Response,1887.2169,1908.399,31.6301,21.1821,-8.8179,8.8179,0.7061,0.6691,True,,21.3212,2.063,4915.868,81.9311
TT008,Phi,Nap2,Session 5,47,Response,1908.399,1926.3694,31.9564,17.9704,-12.0296,12.0296,0.599,0.6691,True,,20.4959,6.898,4935.4442,82.2574
TT008,Phi,Nap2,Session 5,48,EndProbe,2033.788,2058.7559,34.1045,24.9679,-5.0321,5.0321,0.8323,0.6691,True,,21.2531,11.682,5064.332,84.4055
TT008,Phi,Nap2,Session 5,49,Response,2058.7559,2080.2056,34.4913,21.4497,-8.5503,8.5503,0.715,0.7137,True,,21.3431,11.617,5087.5408,84.7923
TT008,Phi,Nap2,Session 5,50,Response,2080.2056,2106.7485,34.8913,26.5429,-3.4571,3.4571,0.8848,0.6914,True,,22.4226,15.085,5111.5371,85.1923
TT008,Phi,Nap2,Session 5,51,Reset,2131.4547,2154.6887,35.7179,23.234,-6.766,6.766,0.7745,0.7137,True,,22.833,14.532,5161.1317,86.0189
TT008,Phi,Nap2,Session 5,52,Response,2154.6887,2176.8522,36.0962,22.1635,-7.8365,7.8365,0.7388,0.7583,True,,23.6716,8.792,5183.8305,86.3972
TT008,Phi,Nap2,Session 5,53,Response,2176.8522,2199.0012,36.4654,22.149,-7.851,7.851,0.7383,0.6468,True,,23.1078,8.756,5205.9867,86.7664
TT008,Phi,Nap2,Session 5,54,Response,2199.0012,2223.1275,36.8511,24.1263,-5.8737,5.8737,0.8042,0.6914,True,,23.6431,7.692,5229.1244,87.1521
TT008,Phi,Nap2,Session 5,55,Response,2223.1275,2245.0757,37.235,21.9482,-8.0518,8.0518,0.7316,0.6914,True,,22.7242,4.101,5252.1616,87.536
TT008,Phi,Nap2,Session 5,56,Response,2245.0757,2259.5365,37.5384,14.4608,-15.5392,15.5392,0.482,0.8699,True,,20.9696,17.86,5270.3661,87.8394
TT008,Phi,Nap2,Session 5,57,Response,2259.5365,2287.6106,37.8929,28.0741,-1.9259,1.9259,0.9358,0.7583,True,,22.1517,22.364,5291.6336,88.1939
TT008,Phi,Nap2,Session 5,58,Response,2287.6106,2313.5512,38.343,25.9406,-4.0594,4.0594,0.8647,0.7806,True,,22.91,22.853,5318.6409,88.644
TT008,Phi,Nap2,Session 5,59,EndProbe,2440.158,2469.5588,40.9143,29.4008,-0.5992,0.5992,0.98,0.6914,True,,23.9649,25.1,5472.9184,91.2153
TT008,Phi,Nap2,Session 5,60,Response,2469.5588,2504.5627,41.451,35.0039,5.0039,5.0039,1.1668,0.6914,True,,26.576,28.436,5505.1208,91.752
TT008,Phi,Nap2,Session 5,61,Response,2504.5627,2536.2801,42.007,31.7174,1.7174,1.7174,1.0572,0.6691,True,,30.0274,11.6,5538.4814,92.308
TT008,Phi,Nap2,Session 5,62,Reset,2563.1052,2608.1091,43.0935,45.0039,15.0039,15.0039,1.5001,0.8253,True,,33.4133,21.772,5603.6672,93.3945
TT008,Phi,Nap2,Session 5,63,Response,2608.1091,2650.4956,43.8217,42.3865,12.3865,12.3865,1.4129,0.736,True,,36.7025,18.392,5647.3624,94.1227
TT008,Phi,Nap2,Session 5,64,Response,2650.4956,2691.923,44.5202,41.4274,11.4274,11.4274,1.3809,0.736,True,,39.1078,14.142,5689.2693,94.8212
TT008,Phi,Nap2,Session 5,65,Response,2691.923,2733.2613,45.2099,41.3383,11.3383,11.3383,1.3779,1.1375,True,,40.3747,12.536,5730.6522,95.5109
TT008,Phi,Nap2,Session 5,66,Response,2733.2613,2776.1608,45.9119,42.8995,12.8995,12.8995,1.43,0.8476,True,,42.6111,3.497,5772.771,96.2129
TT008,Phi,Nap2,Session 5,67,Response,2776.1608,2828.4659,46.7052,52.3051,22.3051,22.3051,1.7435,0.8476,True,,44.0714,10.55,5820.3734,97.0062
TT008,Phi,Nap2,Session 5,68,Response,2828.4659,2862.4806,47.4246,34.0147,4.0147,4.0147,1.1338,0.7583,True,,42.397,15.41,5863.5333,97.7256
TT008,Phi,Nap2,Session 5,69,Response,2862.4806,2906.9192,48.0783,44.4386,14.4386,14.4386,1.4813,0.8253,True,,42.9992,15.257,5902.7599,98.3793
TT008,Phi,Nap2,Session 5,70,Reset,3044.6218,3085.4471,51.0839,40.8253,10.8253,10.8253,1.3608,0.8476,True,,42.8966,15.379,6083.0945,101.3849
TT008,Phi,Nap2,Session 5,71,Response,3085.4471,3123.8189,51.7439,38.3718,8.3718,8.3718,1.2791,0.8699,True,,41.9911,16.432,6122.693,102.0449
TT008,Phi,Nap2,Session 5,72,Response,3123.8189,3165.5664,52.4115,41.7475,11.7475,11.7475,1.3916,0.8922,True,,39.8796,9.859,6162.7526,102.7125
TT008,Phi,Nap2,Session 5,73,Response,3165.5664,3207.0385,53.105,41.4721,11.4721,11.4721,1.3824,0.8476,True,,41.3711,5.248,6204.3625,103.406
TT008,Phi,Nap2,Session 5,74,Response,3207.0385,3253.9081,53.8412,46.8696,16.8696,16.8696,1.5623,0.7806,True,,41.8573,7.412,6248.5333,104.1422
TT008,Phi,Nap2,Session 5,75,Response,3253.9081,3303.4252,54.6444,49.5171,19.5171,19.5171,1.6506,0.8922,True,,43.5956,10.322,6296.7267,104.9454
TT008,Phi,Nap2,Session 5,76,Response,3303.4252,3344.2873,55.3976,40.8621,10.8621,10.8621,1.3621,0.8029,True,,44.0937,8.779,6341.9162,105.6986
TT008,Phi,Nap2,Session 5,77,Response,3344.2873,3389.2912,56.1132,45.0039,15.0039,15.0039,1.5001,0.736,True,,44.745,8.146,6384.8492,106.4142
TT008,Phi,Nap2,Session 5,78,EndProbe,3519.682,3553.0684,58.9396,33.3864,3.3864,3.3864,1.1129,0.7583,True,,43.1278,14.59,6554.4352,109.2406
TT008,Phi,Nap2,Session 5,79,Response,3553.0684,3588.4659,59.5128,35.3975,5.3975,5.3975,1.1799,0.8253,True,,40.8334,16.328,6588.8272,109.8138
TT008,Phi,Nap2,Session 5,80,Response,3588.4659,3637.663,60.2177,49.1971,19.1971,19.1971,1.6399,0.8029,True,,40.7694,16.1,6631.1244,110.5187
TT008,Phi,Nap2,Session 5,81,Response,3637.663,3673.2167,60.924,35.5537,5.5537,5.5537,1.1851,0.6914,True,,39.7077,17.534,6673.4998,111.225
TT008,Phi,Nap2,Session 5,82,Response,3673.2167,3703.6405,61.4738,30.4238,0.4238,0.4238,1.0141,0.8029,True,,36.7917,19.671,6706.4886,111.7748
TT008,Phi,Nap2,Session 5,83,Reset,3731.7669,3761.2539,62.4418,29.487,-0.513,0.513,0.9829,1.1375,True,,36.0118,21.876,6764.5704,112.7428
TT008,Phi,Nap2,Session 5,84,Response,3761.2539,3791.5885,62.9404,30.3346,0.3346,0.3346,1.0112,0.8253,True,,34.9992,23.689,6794.4812,113.2414
TT008,Phi,Nap2,Session 5,85,Reset,3805.001,3840.0272,63.7086,35.0262,5.0262,5.0262,1.1675,0.9591,True,,32.1651,8.96,6840.5741,114.0096
TT008,Phi,Nap2,Session 5,86,Response,3840.0272,3877.1723,64.31,37.1451,7.1451,7.1451,1.2382,1.0706,True,,32.4833,10.444,6876.6598,114.611
TT008,Phi,Nap2,Session 5,87,Response,3877.1723,3928.3098,65.0457,51.1375,21.1375,21.1375,1.7046,0.8253,True,,36.6261,23.801,6920.801,115.3467
TT008,Phi,Nap2,Session 5,88,Reset,3963.9304,4009.2243,66.443,45.2939,15.2939,15.2939,1.5098,0.9591,True,,39.7875,20.959,7004.6374,116.744
TT008,Phi,Nap2,Session 5,89,Response,4009.2243,4055.7816,67.2084,46.5573,16.5573,16.5573,1.5519,0.8922,True,,43.032,15.675,7050.563,117.5094
TT008,Phi,Nap2,Session 5,90,Response,4055.7816,4104.8003,68.0048,49.0187,19.0187,19.0187,1.634,1.0037,True,,45.8305,11.678,7098.351,118.3058
TT008,Phi,Nap2,Session 5,91,Reset,4140.0049,4188.0422,69.4004,48.0373,18.0373,18.0373,1.6012,0.8029,True,,48.0089,4.691,7182.0836,119.7014
TT008,Phi,Nap2,Session 5,92,Reset,4207.7299,4254.3765,70.5176,46.6466,16.6466,16.6466,1.5549,1.0483,True,,47.1108,3.062,7249.1132,120.8186
TT008,Phi,Nap2,Session 5,93,Reset,4268.689,4312.503,71.5099,43.814,13.814,13.814,1.4605,0.8922,True,,46.8148,4.198,7308.656,121.8109
TT008,Phi,Nap2,Session 5,94,Response,4312.503,4354.2204,72.2227,41.7174,11.7174,11.7174,1.3906,0.8253,True,,45.8468,6.605,7351.4217,122.5237
TT008,Phi,Nap2,Session 5,95,EndProbe,4534.634,4570.8078,75.8787,36.1738,6.1738,6.1738,1.2058,0.8922,True,,43.2778,10.788,7570.7809,126.1797
TT008,Phi,Nap2,Session 5,96,Response,4570.8078,4606.2132,76.4752,35.4054,5.4054,5.4054,1.1802,0.7806,True,,40.7514,11.934,7606.5705,126.7762
TT008,Phi,Nap2,Session 5,97,Response,4606.2132,4639.135,77.0446,32.9218,2.9218,2.9218,1.0974,0.8699,True,,38.0065,12.02,7640.7341,127.3456
TT008,Phi,Nap2,Session 5,98,Response,4639.135,4674.488,77.6135,35.353,5.353,5.353,1.1784,0.9591,True,,36.3143,8.973,7674.8715,127.9145
TT008,Phi,Nap2,Session 5,99,Response,4674.488,4703.1721,78.1472,28.6841,-1.3159,1.3159,0.9561,0.9814,True,,33.7076,9.087,7706.8901,128.4482
TT008,Phi,Nap2,Session 5,100,Response,4703.1721,4730.161,78.6111,26.9889,-3.0111,3.0111,0.8996,0.9145,True,,31.8706,12.123,7734.7266,128.9121
TT008,Phi,Nap2,Session 5,101,Response,4730.161,4762.4583,79.1052,32.2973,2.2973,2.2973,1.0766,1.1375,True,,31.249,10.789,7764.3696,129.4062
TT008,Phi,Nap2,Session 5,102,Response,4762.4583,4798.689,79.6762,36.2307,6.2307,6.2307,1.2077,0.8699,True,,31.9108,12.661,7798.6336,129.9772
TT008,Phi,Nap2,Session 5,103,EndProbe,4932.7,4981.8115,82.6209,49.1115,19.1115,19.1115,1.6371,0.8253,True,,34.6625,25.457,7975.3158,132.9219
TT008,Phi,Nap2,Session 5,104,Response,4981.8115,5017.1277,83.3245,35.3162,5.3162,5.3162,1.1772,0.8476,True,,35.9889,22.716,8017.5296,133.6255
TT008,Phi,Nap2,Session 5,105,Response,5017.1277,5050.2279,83.8946,33.1002,3.1002,3.1002,1.1033,0.8253,True,,37.2112,18.385,8051.7378,134.1956
TT008,Phi,Nap2,Session 5,106,Response,5050.2279,5083.9973,84.4519,33.7694,3.7694,3.7694,1.1256,0.8922,True,,37.5056,17.61,8085.1726,134.7529
TT008,Phi,Nap2,Session 5,107,Response,5083.9973,5121.9677,85.0497,37.9704,7.9704,7.9704,1.2657,0.8476,True,,37.8535,17.347,8121.0425,135.3507
TT008,Phi,Nap2,Session 5,108,Response,5121.9677,5158.4882,85.6705,36.5205,6.5205,6.5205,1.2174,0.8253,True,,35.3353,5.624,8158.288,135.9715
TT008,Phi,Nap2,Session 5,109,Response,5158.4882,5186.1385,86.2052,27.6503,-2.3497,2.3497,0.9217,0.8922,True,,33.8022,11.75,8190.3734,136.5062
TT008,Phi,Nap2,Session 5,110,Response,5186.1385,5226.6292,86.7731,40.4907,10.4907,10.4907,1.3497,0.9145,True,,35.2803,13.916,8224.4438,137.0741
TT008,Phi,Nap2,Session 5,111,EndProbe,5365.396,5397.276,89.6889,31.88,1.88,1.88,1.0627,0.7806,True,,34.9024,14.679,8399.396,139.9899
TT008,Phi,Wake1,Session 3,1,Response,33.9491,67.7631,0.8476,33.814,3.814,3.814,1.1271,1.026,True,,,,50.8561,0.8476
TT008,Phi,Wake1,Session 3,2,Response,67.7631,99.1314,1.3908,31.3683,1.3683,1.3683,1.0456,0.8476,True,,32.5911,5.306,83.4472,1.3908
TT008,Phi,Wake1,Session 3,3,Response,99.1314,133.5699,1.9392,34.4385,4.4385,4.4385,1.1479,0.7137,True,,33.2069,4.886,116.3506,1.9392
TT008,Phi,Wake1,Session 3,4,Response,133.5699,165.7111,2.494,32.1412,2.1412,2.1412,1.0714,0.6914,True,,32.9405,4.335,149.6405,2.494
TT008,Phi,Wake1,Session 3,5,Response,165.7111,199.0121,3.0394,33.301,3.301,3.301,1.11,0.8253,True,,33.0126,3.778,182.3616,3.0394
TT008,Phi,Wake1,Session 3,6,Response,199.0121,229.1013,3.5676,30.0892,0.0892,0.0892,1.003,0.7806,True,,32.2676,5.221,214.0567,3.5676
TT008,Phi,Wake1,Session 3,7,Response,229.1013,263.1016,4.1017,34.0003,4.0003,4.0003,1.1333,0.8029,True,,32.794,5.316,246.1014,4.1017
TT008,Phi,Wake1,Session 3,8,Response,263.1016,294.9528,4.6505,31.8512,1.8512,1.8512,1.0617,0.8922,True,,32.2766,4.649,279.0272,4.6505
TT008,Phi,Wake1,Session 3,9,Response,294.9528,337.1386,5.2674,42.1858,12.1858,12.1858,1.4062,0.6914,True,,34.2855,13.603,316.0457,5.2674
TT008,Phi,Wake1,Session 3,10,Response,337.1386,372.8038,5.9162,35.6652,5.6652,5.6652,1.1888,0.7806,True,,34.7583,13.403,354.9712,5.9162
TT008,Phi,Wake1,Session 3,11,Response,372.8038,410.2466,6.5254,37.4428,7.4428,7.4428,1.2481,0.8029,True,,36.2291,10.815,391.5252,6.5254
